num_date_time,answer
2_20220830 16,2389.4483999999998
2_20220830 17,2217.3684000000003
2_20220830 18,1976.6784000000011
2_20220830 19,1881.1043999999997
2_20220830 20,1557.9764999999989
2_20220830 21,1448.1288000000015
2_20220830 22,942.0708000000006
2_20220830 23,1228.2503999999994
2_20220831 00,1280.6766000000007
2_20220831 01,1278.5814
2_20220831 02,1272.7494000000006
2_20220831 03,1263.481200000001
2_20220831 04,1251.5220000000004
2_20220831 05,1227.6683999999998
2_20220831 06,1224.2843999999996
2_20220831 07,1144.3668
2_20220831 08,1538.9292
2_20220831 09,1952.0459999999998
2_20220831 10,2118.0834
2_20220831 11,2180.6262000000006
2_20220831 12,2290.793400000002
2_20220831 13,2392.2156000000004
2_20220831 14,2402.0292
2_20220831 15,2413.9716
2_20220831 16,2393.1203999999993
2_20220831 17,2210.9796000000015
2_20220831 18,1971.315600000001
2_20220831 19,1901.2680000000003
2_20220831 20,1619.8208999999995
2_20220831 21,1394.8668000000007
2_20220831 22,949.0872000000002
2_20220831 23,1219.580399999999
3_20220825 00,992.8133999999998
3_20220825 01,1077.9156000000005
3_20220825 02,1011.6960000000008
3_20220825 03,934.0764
3_20220825 04,914.0555999999998
3_20220825 05,923.0303999999998
3_20220825 06,931.8023999999996
3_20220825 07,1072.7574
3_20220825 08,1141.7399999999993
3_20220825 09,1278.1728
3_20220825 10,1293.4080000000004
3_20220825 11,1264.4460000000008
3_20220825 12,1315.1232
3_20220825 13,1482.3180000000007
3_20220825 14,1644.7283999999986
3_20220825 15,1732.0823999999984
3_20220825 16,1756.360799999998
3_20220825 17,1718.416799999998
3_20220825 18,1974.628799999998
3_20220825 19,2038.4927999999989
3_20220825 20,2197.5875999999985
3_20220825 21,1965.1662000000006
3_20220825 22,1287.3203999999987
3_20220825 23,910.4076000000008
3_20220826 00,1046.7900000000002
3_20220826 01,1021.8383999999999
3_20220826 02,1000.6715999999993
3_20220826 03,974.5361999999996
3_20220826 04,933.8466000000001
3_20220826 05,922.8258000000001
3_20220826 06,955.3991999999995
3_20220826 07,1077.7422
3_20220826 08,1144.3211999999996
3_20220826 09,1281.0708
3_20220826 10,1284.948
3_20220826 11,1296.0648000000003
3_20220826 12,1412.0855999999999
3_20220826 13,1544.4647999999995
3_20220826 14,1705.8023999999994
3_20220826 15,1710.5111999999997
3_20220826 16,1766.4551999999987
3_20220826 17,1805.7347999999984
3_20220826 18,2121.2027999999987
3_20220826 19,2080.5984
3_20220826 20,2321.596799999999
3_20220826 21,1970.1072000000006
3_20220826 22,1498.9523999999997
3_20220826 23,1023.1199999999999
3_20220827 00,1076.2146000000005
3_20220827 01,1031.9712
3_20220827 02,1004.2121999999991
3_20220827 03,977.8121999999994
3_20220827 04,927.6252000000001
3_20220827 05,924.609
3_20220827 06,954.2585999999994
3_20220827 07,1066.1376000000005
3_20220827 08,1157.8409999999994
3_20220827 09,1281.8160000000003
3_20220827 10,1329.2748
3_20220827 11,1366.5059999999999
3_20220827 12,1449.4572000000012
3_20220827 13,1572.213599999999
3_20220827 14,1692.469799999999
3_20220827 15,1723.4351999999988
3_20220827 16,1767.0527999999983
3_20220827 17,1742.4467999999981
3_20220827 18,2042.3087999999982
3_20220827 19,2109.650399999999
3_20220827 20,2021.8391999999983
3_20220827 21,1943.5770000000014
3_20220827 22,1265.7869999999987
3_20220827 23,915.6276000000007
3_20220828 00,1050.6702000000002
3_20220828 01,1031.328
3_20220828 02,1002.9629999999994
3_20220828 03,971.1365999999997
3_20220828 04,940.8360000000005
3_20220828 05,936.6552000000005
3_20220828 06,959.8259999999999
3_20220828 07,1072.4736000000007
3_20220828 08,1170.5597999999998
3_20220828 09,1289.0592000000004
3_20220828 10,1334.8836
3_20220828 11,1336.9176
3_20220828 12,1426.7376000000015
3_20220828 13,1593.6407999999992
3_20220828 14,1677.2435999999996
3_20220828 15,1757.3975999999993
3_20220828 16,1750.741199999999
3_20220828 17,1759.6331999999986
3_20220828 18,2134.965599999999
3_20220828 19,2136.6936
3_20220828 20,2241.2015999999994
3_20220828 21,1955.2428000000007
3_20220828 22,1421.839199999999
3_20220828 23,1016.4276000000006
3_20220829 00,1097.3886000000005
3_20220829 01,1057.0344000000002
3_20220829 02,997.7148000000002
3_20220829 03,926.5512000000001
3_20220829 04,908.9579999999997
3_20220829 05,924.3245999999999
3_20220829 06,953.6099999999996
3_20220829 07,1082.433
3_20220829 08,1169.6814
3_20220829 09,1283.8716000000004
3_20220829 10,1328.7635999999998
3_20220829 11,1365.0876000000003
3_20220829 12,1448.2224000000015
3_20220829 13,1583.4347999999995
3_20220829 14,1695.1787999999992
3_20220829 15,1700.801999999998
3_20220829 16,1729.702799999998
3_20220829 17,1696.784399999998
3_20220829 18,1990.0799999999986
3_20220829 19,2077.1424
3_20220829 20,2007.4967999999994
3_20220829 21,1950.9066000000007
3_20220829 22,1246.0769999999984
3_20220829 23,907.2432000000007
3_20220830 00,1050.6672
3_20220830 01,1020.6071999999997
3_20220830 02,999.2381999999992
3_20220830 03,972.4073999999995
3_20220830 04,934.7898000000001
3_20220830 05,930.0924000000002
3_20220830 06,954.2585999999994
3_20220830 07,1066.7268000000006
3_20220830 08,1156.6997999999996
3_20220830 09,1256.7456000000002
3_20220830 10,1312.4484
3_20220830 11,1353.0384000000006
3_20220830 12,1449.3923999999993
3_20220830 13,1577.149199999999
3_20220830 14,1678.7555999999988
3_20220830 15,1683.6731999999981
3_20220830 16,1708.4843999999978
3_20220830 17,1674.133199999998
3_20220830 18,1951.1675999999984
3_20220830 19,2026.1843999999996
3_20220830 20,1666.8539999999994
3_20220830 21,1949.6106000000002
3_20220830 22,1254.3425999999986
3_20220830 23,928.7604000000006
3_20220831 00,1050.708
3_20220831 01,1019.9159999999999
3_20220831 02,997.2167999999992
3_20220831 03,973.3397999999995
3_20220831 04,934.0506
3_20220831 05,925.7280000000002
3_20220831 06,953.8937999999995
3_20220831 07,1072.593
3_20220831 08,1077.1649999999993
3_20220831 09,1201.4712000000006
3_20220831 10,1293.4620000000004
3_20220831 11,1340.4492000000005
3_20220831 12,1449.5039999999995
3_20220831 13,1578.6467999999988
3_20220831 14,1646.3915999999992
3_20220831 15,1628.3339999999985
3_20220831 16,1645.131599999998
3_20220831 17,1613.1347999999984
3_20220831 18,1743.523199999999
3_20220831 19,1804.842
3_20220831 20,1667.1275999999991
3_20220831 21,1747.7856
3_20220831 22,1236.6269999999981
3_20220831 23,903.1572000000008
4_20220825 00,689.6934
4_20220825 01,712.5731999999995
4_20220825 02,709.5762
4_20220825 03,690.0101999999993
4_20220825 04,681.8291999999997
4_20220825 05,684.7685999999999
4_20220825 06,787.7808
4_20220825 07,862.0524000000005
4_20220825 08,1052.8800000000012
4_20220825 09,1257.6071999999983
4_20220825 10,1352.7756000000002
4_20220825 11,1367.6591999999998
4_20220825 12,1364.3033999999993
4_20220825 13,1360.1915999999994
4_20220825 14,1313.303400000001
4_20220825 15,1305.4122000000007
4_20220825 16,1296.7722000000008
4_20220825 17,1227.9204000000013
4_20220825 18,1031.3154000000002
4_20220825 19,943.2234000000005
4_20220825 20,859.7855999999994
4_20220825 21,800.8488000000001
4_20220825 22,741.7511999999991
4_20220825 23,739.6145999999999
4_20220826 00,671.4306000000001
4_20220826 01,672.8580000000002
4_20220826 02,668.8386
4_20220826 03,670.6107
4_20220826 04,672.9407999999999
4_20220826 05,682.5365999999999
4_20220826 06,782.9820000000003
4_20220826 07,861.0714000000008
4_20220826 08,1048.015500000001
4_20220826 09,1257.6071999999983
4_20220826 10,1352.9598
4_20220826 11,1380.2850000000003
4_20220826 12,1403.9622000000006
4_20220826 13,1402.7220000000007
4_20220826 14,1383.1686000000004
4_20220826 15,1395.2165999999995
4_20220826 16,1389.2520000000002
4_20220826 17,1208.6976000000018
4_20220826 18,1051.2737999999997
4_20220826 19,940.6008000000006
4_20220826 20,864.8675999999992
4_20220826 21,790.9559999999999
4_20220826 22,752.3783999999991
4_20220826 23,753.9155999999998
4_20220827 00,697.9500000000002
4_20220827 01,692.7750000000004
4_20220827 02,669.8861999999999
4_20220827 03,671.7230999999998
4_20220827 04,676.1852999999999
4_20220827 05,686.0654999999999
4_20220827 06,798.8310000000002
4_20220827 07,858.4767000000007
4_20220827 08,1054.848300000001
4_20220827 09,1254.8093999999985
4_20220827 10,1349.1828
4_20220827 11,1365.0102
4_20220827 12,1370.9663999999996
4_20220827 13,1357.3709999999994
4_20220827 14,1310.634600000001
4_20220827 15,1303.6896000000006
4_20220827 16,1292.3382000000008
4_20220827 17,1232.3922000000014
4_20220827 18,1045.7748000000001
4_20220827 19,940.3992000000004
4_20220827 20,862.6781999999994
4_20220827 21,803.0898000000002
4_20220827 22,757.976399999999
4_20220827 23,780.8453999999997
4_20220828 00,679.8537
4_20220828 01,680.4306000000001
4_20220828 02,681.8948999999999
4_20220828 03,681.7085999999998
4_20220828 04,686.2868999999997
4_20220828 05,694.6299
4_20220828 06,778.8186000000001
4_20220828 07,864.9945000000007
4_20220828 08,1059.0171000000012
4_20220828 09,1254.8093999999985
4_20220828 10,1349.7966000000001
4_20220828 11,1369.0649999999996
4_20220828 12,1376.0574
4_20220828 13,1374.7194000000004
4_20220828 14,1343.7000000000014
4_20220828 15,1394.9802000000004
4_20220828 16,1393.3991999999998
4_20220828 17,1246.8180000000002
4_20220828 18,1100.6531999999993
4_20220828 19,970.6212
4_20220828 20,862.3025999999991
4_20220828 21,817.8264000000001
4_20220828 22,753.8723999999991
4_20220828 23,744.4349999999998
4_20220829 00,751.2912000000001
4_20220829 01,745.7400000000001
4_20220829 02,742.9644000000001
4_20220829 03,734.9345999999998
4_20220829 04,724.4981999999999
4_20220829 05,705.1140000000003
4_20220829 06,786.6792000000003
4_20220829 07,889.265700000001
4_20220829 08,1060.3977000000011
4_20220829 09,1255.4915999999985
4_20220829 10,1350.5274
4_20220829 11,1366.3547999999998
4_20220829 12,1366.5653999999995
4_20220829 13,1356.0443999999998
4_20220829 14,1314.3528000000008
4_20220829 15,1309.4208000000008
4_20220829 16,1301.668200000001
4_20220829 17,1236.9816000000012
4_20220829 18,1055.7252
4_20220829 19,947.5254000000001
4_20220829 20,863.6417999999992
4_20220829 21,775.3284000000004
4_20220829 22,754.6607999999992
4_20220829 23,780.8237999999997
4_20220830 00,702.6480000000001
4_20220830 01,703.1556000000003
4_20220830 02,694.8639
4_20220830 03,693.9729
4_20220830 04,702.405
4_20220830 05,710.9451000000001
4_20220830 06,776.4408000000003
4_20220830 07,879.2388000000008
4_20220830 08,1077.387900000001
4_20220830 09,1259.0249999999983
4_20220830 10,1361.1185999999998
4_20220830 11,1378.1069999999997
4_20220830 12,1378.5749999999994
4_20220830 13,1368.8495999999996
4_20220830 14,1327.3236000000004
4_20220830 15,1321.5348000000004
4_20220830 16,1315.2330000000004
4_20220830 17,1259.6292000000008
4_20220830 18,1055.3490000000002
4_20220830 19,945.6677999999999
4_20220830 20,867.9215999999992
4_20220830 21,792.9234000000001
4_20220830 22,752.0759999999992
4_20220830 23,779.2055999999997
4_20220831 00,696.8835
4_20220831 01,697.7169000000001
4_20220831 02,695.4597
4_20220831 03,694.1331
4_20220831 04,697.0814999999999
4_20220831 05,704.8431000000002
4_20220831 06,764.1486000000003
4_20220831 07,892.2294000000007
4_20220831 08,1073.325300000001
4_20220831 09,1253.1227999999983
4_20220831 10,1352.8116
4_20220831 11,1374.8921999999998
4_20220831 12,1373.2793999999994
4_20220831 13,1365.4223999999997
4_20220831 14,1321.8714000000007
4_20220831 15,1316.7360000000006
4_20220831 16,1307.5926000000009
4_20220831 17,1250.7378000000012
4_20220831 18,1038.6192000000003
4_20220831 19,937.0991999999999
4_20220831 20,863.8709999999992
4_20220831 21,815.1822000000004
4_20220831 22,762.6347999999994
4_20220831 23,759.0654
5_20220825 00,1938.1248000000005
5_20220825 01,1939.3704
5_20220825 02,1914.9624000000006
5_20220825 03,1715.8680000000002
5_20220825 04,1782.2736000000014
5_20220825 05,1925.258399999999
5_20220825 06,2051.5104000000015
5_20220825 07,2179.612800000001
5_20220825 08,2699.5199999999995
5_20220825 09,3218.608799999998
5_20220825 10,3558.4919999999997
5_20220825 11,3760.2840000000015
5_20220825 12,3684.662400000001
5_20220825 13,3731.8512000000005
5_20220825 14,3657.0216000000005
5_20220825 15,3373.2383999999993
5_20220825 16,3443.1719999999996
5_20220825 17,3381.446399999999
5_20220825 18,2838.3407999999986
5_20220825 19,2337.1163999999985
5_20220825 20,4309.038000000004
5_20220825 21,1898.6220000000003
5_20220825 22,1537.2360000000006
5_20220825 23,1528.7616000000007
5_20220826 00,1816.6176000000005
5_20220826 01,1815.0048000000004
5_20220826 02,1801.6344000000004
5_20220826 03,1788.4440000000002
5_20220826 04,1829.6280000000004
5_20220826 05,1957.9175999999986
5_20220826 06,2027.4912000000018
5_20220826 07,2119.017600000002
5_20220826 08,2596.7687999999994
5_20220826 09,3254.745599999999
5_20220826 10,3779.270400000001
5_20220826 11,3803.9519999999993
5_20220826 12,3201.780000000001
5_20220826 13,2822.695200000004
5_20220826 14,2618.215200000003
5_20220826 15,2550.4848
5_20220826 16,2823.2460000000015
5_20220826 17,2881.324799999998
5_20220826 18,2865.110399999999
5_20220826 19,2327.630399999999
5_20220826 20,4539.103200000005
5_20220826 21,2606.9292000000014
5_20220826 22,1645.0884000000017
5_20220826 23,1600.1244000000013
5_20220827 00,1941.0840000000005
5_20220827 01,1944.007199999999
5_20220827 02,1801.6560000000004
5_20220827 03,1786.2696000000003
5_20220827 04,1827.4536000000005
5_20220827 05,1957.7735999999984
5_20220827 06,2040.1344000000013
5_20220827 07,2129.508000000001
5_20220827 08,2622.0552
5_20220827 09,3160.785599999999
5_20220827 10,3536.5680000000016
5_20220827 11,3628.598400000001
5_20220827 12,3676.6992000000005
5_20220827 13,3658.7207999999996
5_20220827 14,3568.4231999999993
5_20220827 15,3478.3259999999996
5_20220827 16,3437.6567999999997
5_20220827 17,3544.3392000000017
5_20220827 18,2799.6815999999985
5_20220827 19,2345.209199999999
5_20220827 20,4309.376400000005
5_20220827 21,1899.1440000000005
5_20220827 22,1488.8916000000006
5_20220827 23,1487.4876000000013
5_20220828 00,1812.5424000000005
5_20220828 01,1812.8304000000003
5_20220828 02,1799.4600000000003
5_20220828 03,1786.2696000000003
5_20220828 04,1827.4536000000005
5_20220828 05,1956.8879999999983
5_20220828 06,2045.9304000000013
5_20220828 07,2143.000800000002
5_20220828 08,2710.9896000000003
5_20220828 09,3326.939999999998
5_20220828 10,3732.4008000000003
5_20220828 11,3780.9408000000008
5_20220828 12,3985.8096
5_20220828 13,3422.791199999999
5_20220828 14,3213.7487999999994
5_20220828 15,3286.2312000000015
5_20220828 16,3204.0936000000006
5_20220828 17,2996.215199999999
5_20220828 18,3133.036799999998
5_20220828 19,2362.8384
5_20220828 20,4508.769600000007
5_20220828 21,2535.0372000000016
5_20220828 22,1628.546400000001
5_20220828 23,1575.853200000001
5_20220829 00,1845.122400000001
5_20220829 01,1722.3623999999995
5_20220829 02,1696.262399999999
5_20220829 03,1722.672
5_20220829 04,1786.406400000001
5_20220829 05,1968.3359999999986
5_20220829 06,2084.904000000001
5_20220829 07,2164.5000000000014
5_20220829 08,3093.957599999998
5_20220829 09,4322.563199999996
5_20220829 10,4768.653599999999
5_20220829 11,5075.409599999997
5_20220829 12,5340.866399999996
5_20220829 13,5406.055199999998
5_20220829 14,5332.5648
5_20220829 15,5320.101600000003
5_20220829 16,5288.4432000000015
5_20220829 17,5192.820000000004
5_20220829 18,4414.701600000003
5_20220829 19,2788.812000000001
5_20220829 20,4269.441600000006
5_20220829 21,1912.2840000000006
5_20220829 22,1493.9532000000004
5_20220829 23,1496.9700000000012
5_20220830 00,1816.3296000000003
5_20220830 01,1821.6288
5_20220830 02,1808.4168000000002
5_20220830 03,1795.6152000000002
5_20220830 04,1834.1280000000004
5_20220830 05,1966.1111999999985
5_20220830 06,2071.5696000000007
5_20220830 07,2177.7408000000014
5_20220830 08,3125.0039999999985
5_20220830 09,4451.990399999996
5_20220830 10,5063.364
5_20220830 11,5341.528799999997
5_20220830 12,5648.291999999999
5_20220830 13,5696.956800000001
5_20220830 14,5593.572000000003
5_20220830 15,5485.111200000006
5_20220830 16,5459.817600000005
5_20220830 17,5374.065600000005
5_20220830 18,4627.065600000004
5_20220830 19,2840.9328000000005
5_20220830 20,4479.523200000007
5_20220830 21,1925.2872000000002
5_20220830 22,1521.3096000000007
5_20220830 23,1520.308800000001
5_20220831 00,1816.3296000000003
5_20220831 01,1821.6288
5_20220831 02,1808.4168000000002
5_20220831 03,1795.6152000000002
5_20220831 04,1834.1280000000004
5_20220831 05,1966.1111999999985
5_20220831 06,2075.443200000001
5_20220831 07,2204.0784000000012
5_20220831 08,4221.383999999996
5_20220831 09,5827.0536
5_20220831 10,6209.812800000003
5_20220831 11,6191.460000000001
5_20220831 12,6294.520800000001
5_20220831 13,6302.685600000005
5_20220831 14,6222.434400000007
5_20220831 15,6073.27200000001
5_20220831 16,6045.86880000001
5_20220831 17,6089.3496000000105
5_20220831 18,4885.783200000008
5_20220831 19,2788.9092000000005
5_20220831 20,4476.078000000006
5_20220831 21,1937.9196
5_20220831 22,1538.1828000000003
5_20220831 23,1515.6144000000008
6_20220825 00,1168.276799999999
6_20220825 01,1014.8687999999997
6_20220825 02,1013.956799999999
6_20220825 03,1008.788399999998
6_20220825 04,1014.559199999999
6_20220825 05,1061.1096000000005
6_20220825 06,1236.384
6_20220825 07,1453.9293
6_20220825 08,1784.980800000001
6_20220825 09,2210.917200000001
6_20220825 10,2869.075199999999
6_20220825 11,2905.2816000000003
6_20220825 12,2918.7743999999993
6_20220825 13,2916.4463999999994
6_20220825 14,2918.3567999999996
6_20220825 15,2914.2719999999995
6_20220825 16,2901.7536
6_20220825 17,2894.808
6_20220825 18,2467.555199999999
