num_date_time,answer
1_20220828 07,2512.468800000002
1_20220828 08,3189.9312
1_20220828 09,3673.4016000000042
1_20220828 10,4323.057599999999
1_20220828 11,4587.470399999994
1_20220828 12,4646.049599999993
1_20220828 13,4643.198399999997
1_20220828 14,4662.1776
1_20220828 15,4560.321600000003
1_20220828 16,4471.190399999998
1_20220828 17,4016.5199999999973
1_20220828 18,3083.2703999999994
1_20220828 19,2957.5392000000015
1_20220828 20,2626.5264000000025
1_20220828 21,2346.023999999999
1_20220828 22,1593.2016000000015
1_20220828 23,2069.4527999999987
1_20220829 00,2105.390400000002
1_20220829 01,2067.768000000003
1_20220829 02,2008.7807999999975
1_20220829 03,1944.254399999997
1_20220829 04,1849.358399999998
1_20220829 05,2079.3599999999983
1_20220829 06,2104.3055999999997
1_20220829 07,2385.355200000001
1_20220829 08,3198.2207999999982
1_20220829 09,3670.0752000000043
1_20220829 10,4577.044799999994
1_20220829 11,4780.593599999997
1_20220829 12,4786.7136000000055
1_20220829 13,4763.155199999997
1_20220829 14,4748.587200000002
1_20220829 15,4654.271999999998
1_20220829 16,4492.334399999996
1_20220829 17,4023.1775999999973
1_20220829 18,3511.579200000002
1_20220829 19,3433.0800000000054
1_20220829 20,2725.468799999997
1_20220829 21,2338.583999999999
1_20220829 22,1607.0208000000014
1_20220829 23,2071.847999999998
1_20220830 00,2106.984000000002
1_20220830 01,2057.1792000000037
1_20220830 02,2008.5071999999973
1_20220830 03,1944.273599999997
1_20220830 04,1849.6703999999977
1_20220830 05,2079.3599999999983
1_20220830 06,2095.5503999999996
1_20220830 07,2085.2496000000006
1_20220830 08,3014.5344000000005
1_20220830 09,3613.8335999999967
1_20220830 10,4251.878400000002
1_20220830 11,4321.608000000005
1_20220830 12,4330.382400000004
1_20220830 13,4301.352
1_20220830 14,4346.044799999996
1_20220830 15,4467.537600000005
1_20220830 16,4422.268800000002
1_20220830 17,3907.7664
1_20220830 18,3473.5631999999987
1_20220830 19,3268.319999999998
1_20220830 20,2678.491199999998
1_20220830 21,2081.975999999998
1_20220830 22,1590.2208000000014
1_20220830 23,2010.5711999999983
1_20220831 00,1985.1648000000018
1_20220831 01,1897.7856000000027
1_20220831 02,1815.7823999999996
1_20220831 03,1766.6639999999989
1_20220831 04,1693.704
1_20220831 05,1981.3727999999994
1_20220831 06,2071.7903999999994
1_20220831 07,2085.2496000000006
1_20220831 08,2994.6240000000007
1_20220831 09,3004.9247999999993
1_20220831 10,3322.920000000004
1_20220831 11,3329.884800000004
1_20220831 12,3578.169600000004
1_20220831 13,3606.0672000000022
1_20220831 14,3598.363199999997
1_20220831 15,3557.5104000000006
1_20220831 16,3621.0816000000013
1_20220831 17,3669.451199999998
1_20220831 18,3460.895999999999
1_20220831 19,3260.0447999999974
1_20220831 20,2511.431999999999
1_20220831 21,1977.4079999999979
1_20220831 22,1531.3296000000014
1_20220831 23,1992.0911999999987
2_20220825 00,1288.2168000000001
2_20220825 01,1290.891599999998
2_20220825 02,1274.3856000000005
2_20220825 03,1265.234400000002
2_20220825 04,1272.7223999999994
2_20220825 05,1259.9352
2_20220825 06,1314.1223999999995
2_20220825 07,1187.9076
2_20220825 08,1850.5679999999993
2_20220825 09,1804.449599999997
2_20220825 10,1462.8527999999992
2_20220825 11,1498.3092000000004
2_20220825 12,1562.446800000001
2_20220825 13,1625.7456000000009
2_20220825 14,1647.219600000001
2_20220825 15,1679.256000000003
2_20220825 16,1683.867600000003
2_20220825 17,1654.700400000003
2_20220825 18,1923.435600000003
2_20220825 19,1741.9752000000005
2_20220825 20,1654.4772000000005
2_20220825 21,1301.014799999999
2_20220825 22,939.6192000000007
2_20220825 23,1223.1359999999981
2_20220826 00,1284.9804000000001
2_20220826 01,1287.5939999999982
2_20220826 02,1272.2940000000003
2_20220826 03,1263.175200000002
2_20220826 04,1272.7223999999994
2_20220826 05,1259.9352
2_20220826 06,1314.1223999999995
2_20220826 07,1194.5292
2_20220826 08,1874.3423999999995
2_20220826 09,1977.2459999999983
2_20220826 10,2126.505599999997
2_20220826 11,2404.3968000000013
2_20220826 12,2470.9032
2_20220826 13,2466.6372
2_20220826 14,2420.1000000000004
2_20220826 15,2289.4812000000015
2_20220826 16,2244.762000000002
2_20220826 17,2273.0616000000014
2_20220826 18,2153.2680000000023
2_20220826 19,1974.9708000000005
2_20220826 20,1771.5780000000004
2_20220826 21,1325.4083999999991
2_20220826 22,960.2676000000004
2_20220826 23,1309.535999999999
2_20220827 00,1288.9260000000002
2_20220827 01,1291.5395999999982
2_20220827 02,1275.2460000000005
2_20220827 03,1265.738400000002
2_20220827 04,1272.7223999999994
2_20220827 05,1259.9352
2_20220827 06,1314.1223999999995
2_20220827 07,1179.1571999999996
2_20220827 08,1881.6251999999993
2_20220827 09,2071.1591999999987
2_20220827 10,2319.5231999999987
2_20220827 11,2459.591999999998
2_20220827 12,2565.2375999999967
2_20220827 13,2550.9707999999973
2_20220827 14,2489.0039999999976
2_20220827 15,2435.1191999999983
2_20220827 16,2364.8759999999993
2_20220827 17,2392.034399999998
2_20220827 18,2238.4800000000014
2_20220827 19,2050.0092
2_20220827 20,1750.5828
2_20220827 21,1511.5572000000016
2_20220827 22,987.3948000000008
2_20220827 23,1314.6623999999993
2_20220828 00,1287.5544000000002
2_20220828 01,1290.167999999998
2_20220828 02,1274.0076000000004
2_20220828 03,1264.888800000002
2_20220828 04,1272.7223999999994
2_20220828 05,1259.9352
2_20220828 06,1314.1223999999995
2_20220828 07,1141.2347999999995
2_20220828 08,1871.4371999999996
2_20220828 09,2012.4035999999999
2_20220828 10,2260.8323999999966
2_20220828 11,2390.835599999997
2_20220828 12,2411.513999999997
2_20220828 13,2362.5935999999997
2_20220828 14,2296.2168000000015
2_20220828 15,2276.254800000002
2_20220828 16,2256.2387999999987
2_20220828 17,2274.4223999999995
2_20220828 18,2269.7136000000005
2_20220828 19,2072.5343999999996
2_20220828 20,1824.12
2_20220828 21,1573.567200000001
2_20220828 22,1038.8244
2_20220828 23,1321.0037999999993
2_20220829 00,1287.5544000000002
2_20220829 01,1290.167999999998
2_20220829 02,1274.0076000000004
2_20220829 03,1264.888800000002
2_20220829 04,1272.7223999999994
2_20220829 05,1259.9352
2_20220829 06,1314.1223999999995
2_20220829 07,1173.7427999999993
2_20220829 08,1876.3644
2_20220829 09,2019.6666000000002
2_20220829 10,2216.718000000001
2_20220829 11,2312.928
2_20220829 12,2336.9292000000014
2_20220829 13,2333.710799999999
2_20220829 14,2306.415599999997
2_20220829 15,2273.104799999999
2_20220829 16,2237.691599999999
2_20220829 17,2236.165200000002
2_20220829 18,2352.5892000000017
2_20220829 19,2109.056399999998
2_20220829 20,1802.1671999999996
2_20220829 21,1547.7840000000003
2_20220829 22,1014.9383999999998
2_20220829 23,1311.8363999999988
2_20220830 00,1287.8766000000003
2_20220830 01,1290.5261999999982
2_20220830 02,1274.2830000000004
2_20220830 03,1265.164200000002
2_20220830 04,1272.7223999999994
2_20220830 05,1259.9352
2_20220830 06,1314.1223999999995
2_20220830 07,1159.3703999999996
2_20220830 08,1565.2631999999999
2_20220830 09,1882.9445999999987
2_20220830 10,2141.5104000000024
2_20220830 11,2239.992000000003
2_20220830 12,2358.1980000000035
2_20220830 13,2456.189999999999
2_20220830 14,2474.7012000000027
2_20220830 15,2544.2999999999993
2_20220830 16,2524.481999999999
2_20220830 17,2261.775599999999
2_20220830 18,1903.3380000000016
2_20220830 19,1669.5539999999985
2_20220830 20,1360.351800000001
2_20220830 21,1244.6567999999993
2_20220830 22,904.2846000000005
2_20220830 23,1274.5907999999995
2_20220831 00,1288.0872000000002
2_20220831 01,1290.700799999998
2_20220831 02,1274.3172000000004
2_20220831 03,1265.198400000002
2_20220831 04,1272.7223999999994
2_20220831 05,1259.9352
2_20220831 06,1314.1223999999995
2_20220831 07,1130.7473999999995
2_20220831 08,1491.5256000000006
2_20220831 09,1889.9549999999986
2_20220831 10,2141.0856000000003
2_20220831 11,2222.197200000002
2_20220831 12,2339.5428000000043
2_20220831 13,2453.8176000000035
2_20220831 14,2499.595200000001
2_20220831 15,2602.1051999999986
2_20220831 16,2561.2919999999986
2_20220831 17,2288.8512000000005
2_20220831 18,1858.4220000000016
2_20220831 19,1701.4355999999998
2_20220831 20,1250.8109999999988
2_20220831 21,1087.0740000000003
2_20220831 22,953.5079999999986
2_20220831 23,1260.949799999998
3_20220825 00,1127.2698000000012
3_20220825 01,1105.4735999999996
3_20220825 02,1050.1380000000001
3_20220825 03,1016.4708000000014
3_20220825 04,1009.569600000001
3_20220825 05,1041.9155999999994
3_20220825 06,973.9367999999994
3_20220825 07,1010.4264000000002
3_20220825 08,1119.0743999999995
3_20220825 09,1248.7716000000016
3_20220825 10,1260.9000000000012
3_20220825 11,1279.9439999999997
3_20220825 12,1312.862399999998
3_20220825 13,1548.2412000000013
3_20220825 14,1641.7332000000001
3_20220825 15,1688.1263999999992
3_20220825 16,1776.9167999999981
3_20220825 17,1791.9035999999976
3_20220825 18,2190.128399999997
3_20220825 19,2182.370399999999
3_20220825 20,1984.2408000000016
3_20220825 21,1721.9196000000009
3_20220825 22,1268.1887999999985
3_20220825 23,991.0872000000002
3_20220826 00,1090.6362000000013
3_20220826 01,1078.9307999999996
3_20220826 02,1045.6812000000004
3_20220826 03,997.7004000000015
3_20220826 04,991.6812000000012
3_20220826 05,1024.2035999999994
3_20220826 06,974.9411999999998
3_20220826 07,1077.3971999999992
3_20220826 08,1128.6035999999995
3_20220826 09,1300.154399999999
3_20220826 10,1365.526799999999
3_20220826 11,1409.2019999999989
3_20220826 12,1462.6152000000016
3_20220826 13,1590.4296
3_20220826 14,1750.701599999999
3_20220826 15,1923.5916000000027
3_20220826 16,2119.4963999999977
3_20220826 17,2120.8895999999972
3_20220826 18,2580.033600000002
3_20220826 19,2679.6707999999994
3_20220826 20,2344.4577000000027
3_20220826 21,1875.3624000000004
3_20220826 22,1330.4111999999989
3_20220826 23,1041.7895999999987
3_20220827 00,1087.909200000001
3_20220827 01,1065.0635999999995
3_20220827 02,1025.4744000000003
3_20220827 03,965.4048000000014
3_20220827 04,955.5408000000009
3_20220827 05,988.6895999999996
3_20220827 06,968.9400000000003
3_20220827 07,1099.3031999999992
3_20220827 08,1189.205999999999
3_20220827 09,1318.741199999999
3_20220827 10,1393.9163999999985
3_20220827 11,1449.5867999999987
3_20220827 12,1527.1416000000033
3_20220827 13,1642.427999999999
3_20220827 14,1763.2727999999986
3_20220827 15,1939.0176000000026
3_20220827 16,2127.358799999998
3_20220827 17,2121.1019999999976
3_20220827 18,2642.3712000000005
3_20220827 19,2790.007199999998
3_20220827 20,2578.9616999999985
3_20220827 21,2164.6980000000017
3_20220827 22,1586.4828
3_20220827 23,1058.1857999999993
3_20220828 00,1089.0882000000006
3_20220828 01,1056.6089999999995
3_20220828 02,1012.9176000000002
3_20220828 03,966.9312000000012
3_20220828 04,961.9380000000008
3_20220828 05,990.0827999999995
3_20220828 06,969.7572000000001
3_20220828 07,1105.5492000000013
3_20220828 08,1201.352399999999
3_20220828 09,1329.080400000001
3_20220828 10,1391.1839999999988
3_20220828 11,1445.6232
3_20220828 12,1520.1468000000032
3_20220828 13,1648.6956000000011
3_20220828 14,1795.406400000001
3_20220828 15,1992.7782000000009
3_20220828 16,2145.841199999999
3_20220828 17,2129.061599999999
3_20220828 18,2685.6071999999963
3_20220828 19,2801.6099999999965
3_20220828 20,2764.0593000000013
3_20220828 21,2312.002799999998
3_20220828 22,1576.5611999999994
3_20220828 23,1067.9388000000008
3_20220829 00,1091.2806000000003
3_20220829 01,1055.5055999999995
3_20220829 02,1014.4980000000003
3_20220829 03,979.8624000000009
3_20220829 04,970.8408000000004
3_20220829 05,996.3503999999992
3_20220829 06,960.5124000000001
3_20220829 07,1100.7360000000003
3_20220829 08,1209.8808000000008
3_20220829 09,1315.990800000001
3_20220829 10,1378.2779999999993
3_20220829 11,1434.2436000000016
3_20220829 12,1508.2272000000032
3_20220829 13,1639.5696000000025
3_20220829 14,1820.3219999999978
3_20220829 15,2014.9505999999988
3_20220829 16,2179.8432000000025
3_20220829 17,2150.085600000002
3_20220829 18,2711.0159999999987
3_20220829 19,2835.9612000000006
3_20220829 20,2655.7181999999975
3_20220829 21,2315.2211999999986
3_20220829 22,1483.7316
3_20220829 23,1064.1228000000008
3_20220830 00,1087.824600000001
3_20220830 01,1058.2991999999992
3_20220830 02,1025.6723999999995
3_20220830 03,994.0896000000002
3_20220830 04,975.4884000000011
3_20220830 05,982.1447999999989
3_20220830 06,944.5176000000004
3_20220830 07,1041.1199999999997
3_20220830 08,1150.6931999999997
3_20220830 09,1226.5703999999994
3_20220830 10,1331.3016000000002
3_20220830 11,1394.0892000000013
3_20220830 12,1501.938000000002
3_20220830 13,1635.192
3_20220830 14,1778.065199999998
3_20220830 15,1965.430799999999
3_20220830 16,2108.3687999999993
3_20220830 17,2059.2900000000013
3_20220830 18,2531.3075999999974
3_20220830 19,2590.460399999999
3_20220830 20,2288.9177999999984
3_20220830 21,2011.2156
3_20220830 22,1452.7598999999996
3_20220830 23,1033.1790000000003
3_20220831 00,1057.3074000000006
3_20220831 01,1026.3743999999988
3_20220831 02,978.0587999999992
3_20220831 03,933.8723999999999
3_20220831 04,927.1151999999998
3_20220831 05,928.4111999999986
3_20220831 06,886.9355999999987
3_20220831 07,1037.3255999999997
3_20220831 08,992.0951999999991
3_20220831 09,1089.543600000001
3_20220831 10,1328.295600000001
3_20220831 11,1376.4024000000018
3_20220831 12,1517.6736
3_20220831 13,1651.3775999999984
3_20220831 14,1712.1924
3_20220831 15,1644.796800000001
3_20220831 16,1544.1623999999997
3_20220831 17,1494.5795999999993
3_20220831 18,1332.9864000000014
3_20220831 19,1347.7979999999998
3_20220831 20,1423.9529999999993
3_20220831 21,1455.8939999999989
3_20220831 22,1433.7890999999995
3_20220831 23,1050.9090000000006
4_20220825 00,715.3019999999992
4_20220825 01,709.3061999999996
4_20220825 02,704.0538
4_20220825 03,711.4211999999995
4_20220825 04,709.2953999999994
4_20220825 05,702.5309999999997
4_20220825 06,785.8242000000001
4_20220825 07,885.3948000000005
4_20220825 08,1067.809200000002
4_20220825 09,1248.4277999999983
4_20220825 10,1376.2500000000002
4_20220825 11,1426.6512000000012
4_20220825 12,1443.490200000001
4_20220825 13,1399.4532000000006
4_20220825 14,1346.3532000000005
4_20220825 15,1312.711200000002
4_20220825 16,1274.025600000002
4_20220825 17,1188.424200000001
4_20220825 18,1016.8613999999991
4_20220825 19,973.4880000000009
4_20220825 20,874.6829999999993
4_20220825 21,788.4756000000001
4_20220825 22,761.1749999999989
4_20220825 23,711.1277999999998
4_20220826 00,713.2931999999994
4_20220826 01,708.2981999999996
4_20220826 02,703.3230000000002
4_20220826 03,710.2079999999996
4_20220826 04,709.0163999999994
4_20220826 05,703.0097999999998
4_20220826 06,787.3056000000001
4_20220826 07,890.3088000000006
4_20220826 08,1067.5248000000017
4_20220826 09,1249.9451999999983
4_20220826 10,1376.2500000000002
4_20220826 11,1426.6512000000012
4_20220826 12,1443.490200000001
4_20220826 13,1399.4532000000006
4_20220826 14,1346.3532000000005
4_20220826 15,1312.711200000002
4_20220826 16,1274.025600000002
4_20220826 17,1208.7948000000006
4_20220826 18,1071.6479999999997
4_20220826 19,971.7924000000007
4_20220826 20,883.9817999999998
4_20220826 21,790.8696000000003
4_20220826 22,767.627999999999
4_20220826 23,712.4381999999998
4_20220827 00,716.7239999999994
4_20220827 01,712.3517999999999
4_20220827 02,706.0500000000002
4_20220827 03,711.4589999999995
4_20220827 04,706.0769999999995
4_20220827 05,703.0511999999998
4_20220827 06,786.3048000000001
4_20220827 07,894.1608000000008
4_20220827 08,1110.5250000000015
4_20220827 09,1259.3969999999983
4_20220827 10,1376.2500000000002
4_20220827 11,1426.6512000000012
4_20220827 12,1443.490200000001
4_20220827 13,1399.4532000000006
4_20220827 14,1346.3532000000005
4_20220827 15,1312.711200000002
4_20220827 16,1276.531200000002
4_20220827 17,1196.4252000000006
4_20220827 18,1083.9005999999995
4_20220827 19,967.7292000000004
4_20220827 20,879.3815999999997
4_20220827 21,791.0172000000005
4_20220827 22,771.037199999999
4_20220827 23,714.7061999999999
4_20220828 00,706.5575999999994
4_20220828 01,700.6229999999997
4_20220828 02,695.8746000000002
4_20220828 03,702.8837999999996
4_20220828 04,703.9979999999995
4_20220828 05,705.3893999999997
4_20220828 06,787.5486000000002
4_20220828 07,920.059200000001
4_20220828 08,1120.1082000000015
4_20220828 09,1261.0331999999983
4_20220828 10,1376.2500000000002
4_20220828 11,1426.6512000000012
4_20220828 12,1443.490200000001
4_20220828 13,1399.4532000000006
4_20220828 14,1346.3532000000005
4_20220828 15,1312.711200000002
4_20220828 16,1276.531200000002
4_20220828 17,1200.4104000000004
4_20220828 18,1081.1843999999992
4_20220828 19,969.8850000000003
4_20220828 20,853.4735999999989
4_20220828 21,793.3554000000004
4_20220828 22,770.286599999999
4_20220828 23,716.8841999999997
4_20220829 00,725.0489999999998
4_20220829 01,725.6988
4_20220829 02,723.1392000000003
4_20220829 03,726.3935999999999
4_20220829 04,726.8561999999995
4_20220829 05,727.2179999999998
4_20220829 06,789.8634
4_20220829 07,923.553000000001
4_20220829 08,1121.1558000000011
4_20220829 09,1262.0033999999982
4_20220829 10,1376.2500000000002
4_20220829 11,1426.6512000000012
4_20220829 12,1443.490200000001
4_20220829 13,1399.4532000000006
4_20220829 14,1346.3532000000005
4_20220829 15,1312.711200000002
4_20220829 16,1278.4500000000019
4_20220829 17,1217.6418000000006
4_20220829 18,1090.5947999999992
4_20220829 19,1008.5759999999996
4_20220829 20,857.3933999999997
4_20220829 21,786.1464000000003
4_20220829 22,767.0069999999989
4_20220829 23,722.5217999999996
4_20220830 00,709.6985999999994
4_20220830 01,712.6974000000002
4_20220830 02,711.7722000000003
4_20220830 03,712.4705999999999
4_20220830 04,710.6003999999997
4_20220830 05,704.7089999999996
4_20220830 06,764.5878000000002
4_20220830 07,891.5940000000011
4_20220830 08,1116.3048000000008
4_20220830 09,1263.2057999999984
4_20220830 10,1389.0012
4_20220830 11,1441.7154000000007
4_20220830 12,1456.498800000001
4_20220830 13,1416.7872000000002
4_20220830 14,1362.0258000000003
4_20220830 15,1332.5886000000016
4_20220830 16,1296.3150000000016
4_20220830 17,1239.3966000000005
4_20220830 18,1085.578199999999
4_20220830 19,991.0097999999994
4_20220830 20,845.3603999999998
4_20220830 21,787.8978000000003
4_20220830 22,767.431799999999
4_20220830 23,718.6265999999997
4_20220831 00,710.8991999999994
4_20220831 01,715.2966
4_20220831 02,714.1266
4_20220831 03,715.1741999999996
4_20220831 04,712.4831999999997
4_20220831 05,706.2299999999997
4_20220831 06,768.4920000000003
4_20220831 07,882.703800000001
4_20220831 08,1112.987400000001
4_20220831 09,1259.8883999999985
4_20220831 10,1377.4866000000004
4_20220831 11,1429.2594000000008
4_20220831 12,1443.7296000000015
4_20220831 13,1402.3674000000008
4_20220831 14,1351.252800000001
4_20220831 15,1319.925600000002
4_20220831 16,1282.428000000002
4_20220831 17,1225.5096000000005
4_20220831 18,1067.9093999999998
4_20220831 19,963.4769999999995
4_20220831 20,841.3457999999998
4_20220831 21,796.6800000000003
4_20220831 22,776.3813999999991
4_20220831 23,718.6265999999997
5_20220825 00,1933.099200000001
5_20220825 01,1939.1543999999985
5_20220825 02,1923.343200000001
5_20220825 03,1906.8120000000015
5_20220825 04,1922.3856000000017
5_20220825 05,2041.9271999999992
5_20220825 06,2055.7080000000014
5_20220825 07,2050.322400000001
5_20220825 08,2400.4151999999985
5_20220825 09,2315.2104000000004
5_20220825 10,2433.549600000003
5_20220825 11,2297.865600000001
5_20220825 12,2256.127199999998
5_20220825 13,2203.9055999999973
5_20220825 14,1765.1663999999985
5_20220825 15,1813.8239999999985
5_20220825 16,1855.6199999999992
5_20220825 17,2121.227999999996
5_20220825 18,1918.8575999999991
5_20220825 19,1861.7976000000003
5_20220825 20,1702.5696000000007
5_20220825 21,1644.2928000000015
5_20220825 22,1630.5456000000006
5_20220825 23,1669.0392000000002
5_20220826 00,1932.2496000000015
5_20220826 01,1938.779999999999
5_20220826 02,1922.767200000001
5_20220826 03,1904.2992000000022
5_20220826 04,1927.3896000000025
5_20220826 05,2041.9127999999992
5_20220826 06,2062.519200000001
5_20220826 07,2014.5960000000018
5_20220826 08,2301.1344000000013
5_20220826 09,2435.9255999999996
5_20220826 10,2463.2423999999996
5_20220826 11,2429.114400000002
5_20220826 12,2397.1032000000023
5_20220826 13,2394.554400000004
5_20220826 14,1952.3448000000024
5_20220826 15,1942.9920000000018
5_20220826 16,1940.2344000000019
5_20220826 17,2203.127999999997
5_20220826 18,2022.7751999999987
5_20220826 19,1892.9087999999997
5_20220826 20,1741.4568000000013
5_20220826 21,1684.0511999999994
5_20220826 22,1713.4344000000003
5_20220826 23,1683.9360000000006
5_20220827 00,1939.1688000000022
5_20220827 01,1945.7856000000002
5_20220827 02,1931.5224000000026
5_20220827 03,1915.9416000000024
5_20220827 04,1939.708800000003
5_20220827 05,2082.491999999998
5_20220827 06,2099.9592000000002
5_20220827 07,2164.492800000001
5_20220827 08,2491.4424000000017
5_20220827 09,2593.6704000000022
5_20220827 10,2709.705600000005
5_20220827 11,2654.841600000004
5_20220827 12,2591.8055999999997
5_20220827 13,2590.444800000003
5_20220827 14,2166.3864
5_20220827 15,2125.223999999999
5_20220827 16,2100.441599999998
5_20220827 17,2268.820799999996
5_20220827 18,2057.8392000000003
5_20220827 19,1967.9904000000001
5_20220827 20,1757.0592000000015
5_20220827 21,1708.1927999999991
5_20220827 22,1699.7256000000007
5_20220827 23,1681.5527999999997
5_20220828 00,1931.7384000000022
5_20220828 01,1938.5999999999997
5_20220828 02,1925.8272000000015
5_20220828 03,1910.4408000000012
5_20220828 04,1933.3368000000019
5_20220828 05,2076.1487999999968
5_20220828 06,2111.695199999999
5_20220828 07,2276.258400000001
5_20220828 08,2774.6352000000015
5_20220828 09,3181.9463999999966
5_20220828 10,3497.9760000000015
5_20220828 11,3465.5976000000046
5_20220828 12,3461.925600000002
5_20220828 13,3603.7584000000024
5_20220828 14,3500.5536000000016
5_20220828 15,3507.9047999999993
5_20220828 16,3171.7728000000025
5_20220828 17,2847.729599999999
5_20220828 18,2403.417599999999
5_20220828 19,2079.2952000000014
5_20220828 20,2163.146399999998
5_20220828 21,1868.8679999999988
5_20220828 22,1782.8135999999993
5_20220828 23,1742.1191999999999
5_20220829 00,2011.8743999999995
5_20220829 01,2020.4351999999978
5_20220829 02,1999.1448000000012
5_20220829 03,1987.3151999999993
5_20220829 04,2003.2847999999992
5_20220829 05,2152.7712
5_20220829 06,2224.08
5_20220829 07,2364.0767999999985
5_20220829 08,3271.1639999999984
5_20220829 09,4364.992799999994
5_20220829 10,4556.303999999995
5_20220829 11,5925.0456
5_20220829 12,6883.790400000002
5_20220829 13,7019.107200000004
5_20220829 14,6927.537599999999
5_20220829 15,6950.7
5_20220829 16,6907.831199999994
5_20220829 17,6949.562399999991
5_20220829 18,6192.9288000000015
5_20220829 19,3138.7895999999996
5_20220829 20,4506.026399999997
5_20220829 21,2956.694400000001
5_20220829 22,1848.9959999999999
5_20220829 23,1781.0928000000015
5_20220830 00,2016.597599999999
5_20220830 01,2026.5263999999975
5_20220830 02,2012.9615999999985
5_20220830 03,2004.0623999999993
5_20220830 04,2020.4567999999992
5_20220830 05,2173.3199999999997
5_20220830 06,2246.7959999999985
5_20220830 07,2381.8607999999967
5_20220830 08,3269.4671999999973
5_20220830 09,4391.596799999993
5_20220830 10,4712.313599999993
5_20220830 11,6325.653599999995
5_20220830 12,7373.483999999997
5_20220830 13,7335.144000000005
5_20220830 14,7112.145600000005
5_20220830 15,7058.152799999995
5_20220830 16,7043.371199999994
5_20220830 17,6946.552800000001
5_20220830 18,6403.154400000003
5_20220830 19,3321.1943999999985
5_20220830 20,6173.387999999999
5_20220830 21,3452.3567999999987
5_20220830 22,2015.4528000000003
5_20220830 23,1860.9336000000005
5_20220831 00,1896.8904000000018
5_20220831 01,1899.071999999999
5_20220831 02,1884.8520000000012
5_20220831 03,1876.968000000002
5_20220831 04,1893.643200000002
5_20220831 05,2104.6535999999996
5_20220831 06,2270.872800000001
5_20220831 07,2583.050399999997
5_20220831 08,4201.785599999997
5_20220831 09,6480.9719999999925
5_20220831 10,6830.251200000002
5_20220831 11,7311.7295999999915
5_20220831 12,7542.367199999987
5_20220831 13,7478.949600000008
5_20220831 14,7405.5528
5_20220831 15,7275.2184
5_20220831 16,7138.9656000000095
5_20220831 17,6878.995200000013
5_20220831 18,6178.83120000001
5_20220831 19,3093.0191999999993
5_20220831 20,6123.3672
5_20220831 21,2551.6151999999993
5_20220831 22,1846.1111999999994
5_20220831 23,1848.0312000000004
6_20220825 00,1200.787199999999
6_20220825 01,1033.8059999999987
6_20220825 02,1025.7983999999985
6_20220825 03,1005.7727999999984
6_20220825 04,1005.576
6_20220825 05,1060.718400000001
6_20220825 06,1222.6079999999988
6_20220825 07,1547.3040000000005
6_20220825 08,1802.6327999999985
6_20220825 09,2222.9568000000004
6_20220825 10,2870.7888000000003
6_20220825 11,2930.7264000000023
